ID	age	sex	n_babies	site	year	pop_size	weight
415	5	m	0	3	2015	154	5.549472445317245
417	6	m	2	3	2015	154	5.8177396846018485
426	7	f	0	3	2015	154	8.198275382979956
432	0	f	0	3	2015	154	4.492605250539644
436	4	m	0	2	2015	154	5.425043658893143
437	12	m	2	3	2015	154	8.967827416635462
444	3	f	0	3	2015	154	6.6795139654586295
456	3	m	1	3	2015	154	4.427266849614665
461	13	f	2	3	2015	154	11.792636140201225
472	4	f	1	2	2015	154	NA
478	0	f	1	1	2015	154	3.1569415811870853
482	5	f	0	3	2015	154	NA
485	3	m	0	1	2015	154	4.845512399697689
487	12	f	1	2	2015	154	11.407259916981813
489	12	m	1	3	2015	154	9.996843028745351
492	0	m	0	2	2015	154	1.4505383206909146
494	4	f	1	3	2015	154	NA
497	5	f	0	3	2015	154	6.6293193913139286
501	9	f	2	3	2015	154	9.239154163263647
506	2	m	2	2	2015	154	3.328105175551471
517	0	m	0	3	2015	154	2.051425827550516
518	1	m	1	2	2015	154	2.097054734282368
519	13	m	1	2	2015	154	9.666772408849013
520	1	m	0	3	2015	154	1.5686503214173944
522	1	m	1	1	2015	154	NA
530	4	f	1	2	2015	154	5.990455045739182
531	14	m	2	1	2015	154	10.214671265207489
533	12	f	0	2	2015	154	10.76605435712953
534	5	m	1	2	2015	154	NA
536	13	f	0	3	2015	154	10.037428268902817
544	8	m	2	3	2015	154	7.356935902248712
547	4	m	1	3	2015	154	NA
555	7	m	2	1	2015	154	NA
556	10	m	1	3	2015	154	8.65408309996146
558	13	f	2	2	2015	154	11.893806886238185
560	7	m	2	2	2015	154	5.3894276760711435
573	9	f	0	2	2015	154	8.076619921403086
578	10	f	1	2	2015	154	9.392227241526832
583	8	f	2	2	2015	154	7.967740391910358
585	13	m	2	2	2015	154	NA
589	4	m	2	2	2015	154	3.948838257533942
593	7	m	1	1	2015	154	7.2008911243846105
594	14	m	0	2	2015	154	10.568842844391646
602	2	m	0	2	2015	154	2.6540015224650255
606	0	m	0	1	2015	154	1.5071452117661193
610	6	f	2	2	2015	154	6.922965521914386
611	5	m	1	3	2015	154	5.127884736127521
615	0	f	2	1	2015	154	4.577366916282692
619	1	m	2	2	2015	154	2.4339248533244824
625	5	f	0	1	2015	154	6.003351102282254
627	10	m	2	3	2015	154	7.957023845676717
648	1	f	0	1	2015	154	3.957435639471467
650	14	m	0	3	2015	154	11.727833486037525
654	7	f	1	1	2015	154	7.788628471555312
659	9	f	2	2	2015	154	9.42099645600645
662	2	f	0	1	2015	154	5.4144365353803785
670	11	f	2	1	2015	154	9.714439444822565
675	9	f	1	3	2015	154	9.46001048392037
685	3	f	2	2	2015	154	5.835851353007994
688	15	m	1	2	2015	154	11.382587306303053
697	4	f	1	1	2015	154	4.824287564526786
700	5	f	1	2	2015	154	6.060696365034305
701	3	f	2	2	2015	154	6.036992114173477
703	1	f	2	2	2015	154	4.3659214608263905
715	10	m	2	1	2015	154	8.031897699734518
723	8	m	2	3	2015	154	7.089825851138146
728	5	m	2	1	2015	154	5.123842019219746
730	1	m	1	3	2015	154	2.1823519548397123
731	7	m	2	2	2015	154	5.5382457990204115
736	0	f	0	2	2015	154	3.6303585017046194
758	1	f	2	2	2015	154	4.356449105002761
763	11	f	0	1	2015	154	10.940776392241704
765	8	m	0	1	2015	154	6.5269863103732355
771	4	m	1	1	2015	154	3.8269975360698267
774	0	f	2	2	2015	154	2.7583088078344327
776	9	f	0	3	2015	154	7.857842792080527
777	3	f	0	2	2015	154	5.436520619529194
783	4	m	1	1	2015	154	4.220032485208904
784	16	f	0	2	2015	154	13.496237224660678
788	2	m	0	3	2015	154	3.687006561871066
789	4	m	1	1	2015	154	4.863835106711074
793	7	m	0	3	2015	154	6.47881458048714
797	0	m	1	1	2015	154	2.558542255840487
821	16	f	2	2	2015	154	13.436039762570022
823	3	m	2	2	2015	154	NA
825	9	m	2	3	2015	154	7.193799397496267
827	5	m	2	1	2015	154	5.558172506572526
831	7	m	2	2	2015	154	7.241159822800733
841	4	m	0	3	2015	154	4.080479382713254
844	5	m	2	1	2015	154	NA
860	8	m	0	1	2015	154	6.971948136390895
862	4	f	1	1	2015	154	NA
863	8	m	2	1	2015	154	7.949435511593464
871	1	f	0	3	2015	154	4.798954685346603
872	11	m	2	1	2015	154	8.391753888854474
886	2	m	2	2	2015	154	4.508809148680102
888	11	f	1	2	2015	154	11.04159684177956
893	14	m	2	3	2015	154	NA
896	4	f	0	3	2015	154	5.465668038039104
900	2	f	0	1	2015	154	4.74210385854936
903	2	f	0	3	2015	154	6.552353679954594
5	5	m	2	1	2016	185	5.287133660510697
13	3	m	1	1	2016	185	4.756664781161341
15	1	f	0	2	2016	185	NA
17	5	f	2	1	2016	185	6.995814882795079
19	4	f	1	1	2016	185	5.332079268960024
21	12	m	1	1	2016	185	10.192126459131883
26	3	m	1	2	2016	185	3.1721360521911715
31	2	m	2	1	2016	185	2.6285842117410883
33	1	m	0	1	2016	185	2.295590373601037
36	7	f	2	1	2016	185	7.7210655404418995
39	11	f	1	1	2016	185	10.777092503936748
40	3	m	1	3	2016	185	3.970052317306205
50	4	m	0	1	2016	185	4.455980103234801
51	0	f	0	2	2016	185	2.947166142389635
52	3	m	1	1	2016	185	3.296230081884228
56	0	m	2	1	2016	185	2.7869979605265636
57	6	f	0	2	2016	185	7.30274439909237
61	14	f	1	2	2016	185	11.452222810786223
66	2	f	0	2	2016	185	NA
70	6	f	0	1	2016	185	6.573135962958043
76	0	f	2	2	2016	185	NA
78	1	m	2	1	2016	185	2.7336245902850536
86	9	f	0	3	2016	185	8.339767185537747
88	2	m	2	2	2016	185	4.509414526297835
89	0	m	2	3	2016	185	1.8269360814086355
96	1	f	1	3	2016	185	3.621649071127736
109	0	f	2	2	2016	185	2.6055363378077385
114	12	m	0	2	2016	185	8.068190985578047
131	12	m	2	3	2016	185	9.265052639404567
133	8	m	1	1	2016	185	7.1571078584183025
141	4	f	1	1	2016	185	6.9223072312833995
142	5	f	1	2	2016	185	6.273744772489549
147	3	f	0	1	2016	185	5.253038967409624
150	14	m	0	3	2016	185	10.246720476321752
151	9	m	0	1	2016	185	7.000426404330488
156	8	f	1	1	2016	185	NA
161	3	m	2	3	2016	185	3.7012749715622384
164	10	f	0	1	2016	185	9.436390976310195
169	1	m	1	1	2016	185	4.102996281432273
172	2	f	0	1	2016	185	5.203122003234401
175	7	f	2	1	2016	185	7.795272664725507
188	1	f	0	1	2016	185	4.395721844644082
192	6	f	1	3	2016	185	6.590917596442666
195	4	f	0	2	2016	185	5.55406338931234
212	1	m	0	2	2016	185	3.1657506172063927
213	0	f	2	2	2016	185	4.5200493873800545
216	9	m	2	3	2016	185	6.995947946086213
217	5	f	0	3	2016	185	NA
218	13	f	2	1	2016	185	12.728466218541314
219	5	m	1	1	2016	185	4.8408026238023645
220	7	f	0	1	2016	185	9.274575259672634
221	10	f	1	1	2016	185	9.458632451377223
226	3	f	2	2	2016	185	NA
227	3	m	0	2	2016	185	NA
237	7	m	1	1	2016	185	5.250204464789787
239	4	m	2	2	2016	185	5.963050691761764
240	4	f	2	2	2016	185	5.535844633547662
242	4	f	2	3	2016	185	5.812006959140937
248	6	f	2	3	2016	185	6.128788075514385
257	8	m	1	3	2016	185	6.815907990773028
263	11	m	2	1	2016	185	8.141795484063783
266	0	m	1	3	2016	185	2.544692168063823
272	1	f	2	3	2016	185	4.1433364053015875
274	3	m	1	3	2016	185	5.2463516642141705
275	7	m	1	1	2016	185	4.753366062143175
281	2	m	1	1	2016	185	4.0758516345557645
282	3	f	0	2	2016	185	5.822110782886715
283	1	m	0	1	2016	185	3.3886026100668127
284	6	m	1	1	2016	185	5.273813528982877
287	0	m	0	2	2016	185	NA
290	0	f	1	2	2016	185	5.081052222911729
291	10	f	2	1	2016	185	9.01354289820628
296	10	f	2	1	2016	185	9.681833098388266
304	12	f	1	2	2016	185	10.567683038867582
308	16	f	0	1	2016	185	13.603306875700016
312	2	f	2	2	2016	185	3.5481850225993092
313	2	f	2	3	2016	185	NA
317	1	f	1	3	2016	185	NA
323	1	f	2	3	2016	185	6.24700495929848
329	7	f	2	3	2016	185	NA
333	4	f	2	2	2016	185	5.041293916833499
338	5	f	0	3	2016	185	6.4657377517332115
347	8	f	0	2	2016	185	7.296247614367314
352	1	m	0	2	2016	185	4.349833274289393
358	8	f	0	2	2016	185	8.403212736823537
360	7	m	0	2	2016	185	8.169875905813422
361	9	f	0	1	2016	185	8.99944855746615
369	9	f	2	3	2016	185	10.053601090248764
370	4	m	1	2	2016	185	5.080882953856921
378	10	f	1	1	2016	185	9.802050212968648
379	6	m	1	1	2016	185	5.818942657645322
381	2	m	1	3	2016	185	NA
383	10	m	1	2	2016	185	9.12780092722271
394	7	f	1	1	2016	185	6.979869475834531
396	0	m	2	3	2016	185	3.414193084573478
398	3	f	1	1	2016	185	6.401969316733485
404	14	m	0	2	2016	185	10.357530245323158
414	5	m	1	2	2016	185	4.9613263336343785
415	6	m	1	3	2016	185	5.831780747107152
416	0	m	0	3	2016	185	3.1111386244887953
417	7	m	2	3	2016	185	6.571438667444927
425	0	m	1	2	2016	185	2.841662572811101
426	8	f	2	3	2016	185	9.813163233873023
432	1	f	1	3	2016	185	5.574029272037936
436	5	m	0	2	2016	185	NA
437	13	m	1	3	2016	185	9.47909039301765
444	4	f	1	3	2016	185	6.445548353163216
446	0	m	0	1	2016	185	NA
461	14	f	1	3	2016	185	12.9491410546087
472	5	f	1	2	2016	185	8.098976934321312
476	0	f	2	1	2016	185	3.383365475647764
478	1	f	2	1	2016	185	5.69365772659319
482	6	f	2	3	2016	185	6.9476680783135505
487	13	f	0	2	2016	185	NA
489	13	m	2	3	2016	185	10.030115936289075
492	1	m	1	2	2016	185	NA
494	5	f	1	3	2016	185	7.548480710579047
499	0	f	1	3	2016	185	3.6878110536399484
501	10	f	1	3	2016	185	NA
507	0	m	1	2	2016	185	1.890589661237805
517	1	m	0	3	2016	185	3.251811232996967
519	14	m	0	2	2016	185	9.703517914075965
520	2	m	2	3	2016	185	1.861032437831957
522	2	m	2	1	2016	185	1.7728556767773123
530	5	f	1	2	2016	185	6.2351615670767035
534	6	m	2	2	2016	185	5.439466628516567
536	14	f	2	3	2016	185	11.89713458077905
543	0	m	1	1	2016	185	2.7952690483775875
544	9	m	0	3	2016	185	NA
547	5	m	0	3	2016	185	4.245143266544302
555	8	m	2	1	2016	185	6.316104637505897
556	11	m	0	3	2016	185	NA
558	14	f	2	2	2016	185	11.247068098740987
559	0	m	2	2	2016	185	3.110639570911415
560	8	m	1	2	2016	185	7.122961971921546
573	10	f	0	2	2016	185	10.054929032460704
578	11	f	1	2	2016	185	10.867553316678839
583	9	f	0	2	2016	185	8.087869347246608
585	14	m	0	2	2016	185	9.77481454999267
589	5	m	1	2	2016	185	2.8667141913678185
593	8	m	2	1	2016	185	7.758607009876025
594	15	m	0	2	2016	185	11.081410095542289
602	3	m	2	2	2016	185	5.147785651625405
606	1	m	1	1	2016	185	2.7056798792401544
610	7	f	2	2	2016	185	NA
611	6	m	1	3	2016	185	5.7380219283655505
615	1	f	0	1	2016	185	5.5988347473148306
619	2	m	0	2	2016	185	3.4555540579011512
623	0	m	0	3	2016	185	1.8137364974104382
625	6	f	2	1	2016	185	NA
627	11	m	1	3	2016	185	8.72022676854986
633	0	f	0	2	2016	185	NA
634	0	m	0	1	2016	185	2.2305783379886686
638	0	m	2	1	2016	185	2.9321739230906227
648	2	f	2	1	2016	185	3.908457565291424
650	15	m	2	3	2016	185	11.41985459833185
654	8	f	1	1	2016	185	6.858955555720232
657	0	m	2	3	2016	185	2.9004114960549265
659	10	f	1	2	2016	185	10.04255004216967
662	3	f	2	1	2016	185	NA
670	12	f	1	1	2016	185	11.006248490477228
685	4	f	0	2	2016	185	6.045322341649157
688	16	m	2	2	2016	185	NA
697	5	f	0	1	2016	185	6.282576947952059
700	6	f	1	2	2016	185	7.418369349338922
701	4	f	2	2	2016	185	6.414388204865275
703	2	f	2	2	2016	185	5.429892966165009
707	0	f	0	1	2016	185	4.702187220198886
713	0	f	1	1	2016	185	2.5803703144944814
715	11	m	1	1	2016	185	8.411965726493783
723	9	m	0	3	2016	185	6.934898845977262
728	6	m	1	1	2016	185	5.532692402709544
730	2	m	0	3	2016	185	2.420607336525152
731	8	m	1	2	2016	185	NA
736	1	f	0	2	2016	185	5.130695737547259
737	0	m	2	3	2016	185	2.7370646750545706
758	2	f	1	2	2016	185	4.812481432300291
763	12	f	1	1	2016	185	12.285182323639141
765	9	m	0	1	2016	185	7.548142215412817
771	5	m	1	1	2016	185	4.885240162102238
774	1	f	1	2	2016	185	2.8819879207781263
776	10	f	0	3	2016	185	8.83039938044482
777	4	f	0	2	2016	185	7.267277374048388
783	5	m	0	1	2016	185	3.8585957209432076
788	3	m	0	3	2016	185	3.4532835504819612
789	5	m	2	1	2016	185	5.466149091913972
793	8	m	0	3	2016	185	6.9798314123769565
797	1	m	1	1	2016	185	1.5835306459096978
799	0	m	0	2	2016	185	3.189156064634496
823	4	m	2	2	2016	185	4.685076965164871
825	10	m	1	3	2016	185	8.416633752361005
827	6	m	2	1	2016	185	NA
841	5	m	1	3	2016	185	6.000793708521334
842	0	m	2	1	2016	185	4.408886085150653
844	6	m	1	1	2016	185	5.209163510465907
860	9	m	2	1	2016	185	6.911228998700367
862	5	f	2	1	2016	185	6.831943473908335
863	9	m	2	1	2016	185	7.433099473914865
871	2	f	0	3	2016	185	6.095841919773898
872	12	m	0	1	2016	185	8.744785789940567
873	0	f	1	3	2016	185	4.857783070253264
886	3	m	1	2	2016	185	4.930322013163774
888	12	f	1	2	2016	185	11.839848099641166
893	15	m	1	3	2016	185	11.287758697487028
896	5	f	0	3	2016	185	6.604572245874692
903	3	f	2	3	2016	185	5.917797118558974
5	6	m	2	1	2017	129	5.652163210955968
13	4	m	2	1	2017	129	5.970644077460985
14	0	f	1	2	2017	129	4.031076279280552
15	2	f	2	2	2017	129	6.09930024958839
17	6	f	1	1	2017	129	NA
19	5	f	2	1	2017	129	5.862563798686807
20	0	f	0	1	2017	129	3.7171940167829605
21	13	m	2	1	2017	129	10.860790275494024
26	4	m	2	2	2017	129	4.710952972975136
31	3	m	1	1	2017	129	3.6743864562633517
36	8	f	2	1	2017	129	8.787561638107224
40	4	m	1	3	2017	129	4.455645786636658
50	5	m	2	1	2017	129	6.301324689660621
51	1	f	1	2	2017	129	3.710556763290242
52	4	m	0	1	2017	129	NA
56	1	m	2	1	2017	129	3.8919258168518924
57	7	f	2	2	2017	129	7.7549819822636294
66	3	f	2	2	2017	129	4.8564784200360425
69	0	f	2	2	2017	129	3.1716274020147894
70	7	f	2	1	2017	129	7.397855209377893
71	0	f	1	3	2017	129	4.476780900302454
76	1	f	2	2	2017	129	5.613544211956405
78	2	m	0	1	2017	129	3.8487870935311497
88	3	m	1	2	2017	129	5.431734605852217
89	1	m	0	3	2017	129	3.1097571118231326
90	0	m	0	3	2017	129	3.304306576385387
96	2	f	0	3	2017	129	4.223185880928283
109	1	f	0	2	2017	129	3.59924493437548
114	13	m	1	2	2017	129	10.455483659714716
131	13	m	0	3	2017	129	9.348498079434988
133	9	m	1	1	2017	129	8.993033763328112
141	5	f	2	1	2017	129	6.1508553233902
142	6	f	1	2	2017	129	7.495428843105264
145	0	m	2	2	2017	129	3.8118714197117796
147	4	f	2	1	2017	129	6.600907700665969
151	10	m	0	1	2017	129	8.286281789882636
156	9	f	2	1	2017	129	9.300051602164208
161	4	m	2	3	2017	129	4.872100019874905
164	11	f	1	1	2017	129	10.364618873496369
169	2	m	2	1	2017	129	5.58867405170319
172	3	f	2	1	2017	129	4.58913847165889
175	8	f	0	1	2017	129	8.80707670542409
188	2	f	0	1	2017	129	5.182287059510015
192	7	f	0	3	2017	129	8.026185170311436
195	5	f	2	2	2017	129	7.077730763459916
196	0	f	2	3	2017	129	3.6685778321123816
212	2	m	1	2	2017	129	NA
213	1	f	1	2	2017	129	NA
216	10	m	0	3	2017	129	8.481443818268671
217	6	f	1	3	2017	129	8.413086692697892
219	6	m	0	1	2017	129	5.606238165214077
220	8	f	0	1	2017	129	9.895163636523538
221	11	f	0	1	2017	129	10.514485365453542
226	4	f	0	2	2017	129	5.824065166905115
229	0	f	0	1	2017	129	4.817222575833676
237	8	m	0	1	2017	129	7.3380931298700105
239	5	m	1	2	2017	129	6.631308802934679
240	5	f	2	2	2017	129	6.21530803738382
242	5	f	1	3	2017	129	7.299150847614923
257	9	m	1	3	2017	129	7.736552262769449
263	12	m	2	1	2017	129	9.70824441649594
266	1	m	0	3	2017	129	4.064844330055496
275	8	m	0	1	2017	129	7.313250480685175
281	3	m	2	1	2017	129	NA
282	4	f	1	2	2017	129	7.299019935812929
284	7	m	1	1	2017	129	5.732374680841
287	1	m	2	2	2017	129	3.9904870749277666
290	1	f	2	2	2017	129	4.720676176273007
291	11	f	1	1	2017	129	9.582241332382642
293	0	f	0	3	2017	129	3.8572684102471095
296	11	f	0	1	2017	129	10.727744683581193
307	0	m	2	3	2017	129	3.0126229439672687
312	3	f	2	2	2017	129	5.654300446140647
313	3	f	2	3	2017	129	4.842736689776767
317	2	f	2	3	2017	129	5.974558205776153
321	0	f	1	3	2017	129	4.117044434983165
323	2	f	0	3	2017	129	7.217758388397728
329	8	f	0	3	2017	129	9.227300737039716
333	5	f	1	2	2017	129	NA
338	6	f	0	3	2017	129	7.589311440823885
347	9	f	2	2	2017	129	8.957769318366775
349	0	f	0	1	2017	129	3.3489975163529273
352	2	m	2	2	2017	129	5.462509719566548
358	9	f	2	2	2017	129	9.384177863245151
360	8	m	2	2	2017	129	8.695464301274697
361	10	f	1	1	2017	129	9.396976427812051
369	10	f	0	3	2017	129	10.645444313337432
370	5	m	1	2	2017	129	6.826598866658053
378	11	f	0	1	2017	129	9.604553480292502
379	7	m	0	1	2017	129	7.157122449406173
381	3	m	0	3	2017	129	5.275591206102475
383	11	m	2	2	2017	129	10.422962610834729
394	8	f	2	1	2017	129	8.405271944235707
396	1	m	1	3	2017	129	NA
402	0	f	1	2	2017	129	3.93274626486653
414	6	m	1	2	2017	129	6.609560489874854
415	7	m	1	3	2017	129	6.462926604863192
416	1	m	2	3	2017	129	2.9710171732425077
417	8	m	0	3	2017	129	7.590054313520136
425	1	m	2	2	2017	129	3.531086965626683
426	9	f	1	3	2017	129	10.28779956133631
432	2	f	0	3	2017	129	6.223182101539952
436	6	m	1	2	2017	129	NA
437	14	m	2	3	2017	129	10.199535371985073
444	5	f	0	3	2017	129	7.188403411813921
446	1	m	0	1	2017	129	NA
461	15	f	2	3	2017	129	13.853963350688707
465	0	m	1	3	2017	129	3.9522886790266734
472	6	f	0	2	2017	129	8.577611863633734
476	1	f	0	1	2017	129	4.936647762920308
478	2	f	2	1	2017	129	5.615385768101573
482	7	f	0	3	2017	129	7.071741317618016
487	14	f	1	2	2017	129	NA
492	2	m	2	2	2017	129	3.642391881573909
494	6	f	1	3	2017	129	7.448959615477488
499	1	f	2	3	2017	129	4.143492552971916
501	11	f	2	3	2017	129	10.254707891177365
507	1	m	2	2	2017	129	3.6558358944060685
517	2	m	2	3	2017	129	4.313976972847472
520	3	m	0	3	2017	129	3.762489076509529
522	3	m	1	1	2017	129	4.401456670930479
530	6	f	0	2	2017	129	6.830774950743176
534	7	m	1	2	2017	129	7.14817221223259
536	15	f	0	3	2017	129	12.020740936513093
543	1	m	2	1	2017	129	3.9346547595294474
544	10	m	2	3	2017	129	9.532441303666214
547	6	m	0	3	2017	129	6.528861128039403
555	9	m	2	1	2017	129	8.115846554524833
556	12	m	0	3	2017	129	10.951740474963643
558	15	f	0	2	2017	129	13.464111830346068
559	1	m	2	2	2017	129	4.506996967639675
560	9	m	2	2	2017	129	NA
564	0	f	1	2	2017	129	4.5757951781854596
573	11	f	2	2	2017	129	10.05800269537823
578	12	f	0	2	2017	129	11.16645370254043
589	6	m	1	2	2017	129	6.133380826403955
593	9	m	2	1	2017	129	8.659941443940312
594	16	m	2	2	2017	129	12.725953577476997
602	4	m	1	2	2017	129	5.004115519627559
606	2	m	0	1	2017	129	4.034146041920799
610	8	f	2	2	2017	129	8.407266376399408
611	7	m	1	3	2017	129	NA
615	2	f	1	1	2017	129	4.629723924515927
622	0	f	1	3	2017	129	4.296496037552225
623	1	m	2	3	2017	129	3.8946658899009106
625	7	f	2	1	2017	129	7.506901528779662
627	12	m	0	3	2017	129	10.333173270842362
633	1	f	1	2	2017	129	4.873303032372127
634	1	m	1	1	2017	129	4.351177349410207
638	1	m	0	1	2017	129	3.9442821926225515
648	3	f	2	1	2017	129	5.117903113950914
657	1	m	2	3	2017	129	NA
659	11	f	0	2	2017	129	11.483045250223288
660	0	f	1	1	2017	129	4.162450272145592
662	4	f	1	1	2017	129	6.306100804452852
670	13	f	1	1	2017	129	10.565010750852764
685	5	f	2	2	2017	129	NA
697	6	f	1	1	2017	129	5.918224332242013
700	7	f	1	2	2017	129	8.107799166396308
701	5	f	2	2	2017	129	7.691272072708493
703	3	f	0	2	2017	129	6.8168076597394665
707	1	f	1	1	2017	129	4.834490105488095
713	1	f	0	1	2017	129	4.650334731591228
715	12	m	2	1	2017	129	10.506867170557474
723	10	m	2	3	2017	129	8.730680843548013
728	7	m	0	1	2017	129	6.578787932137783
730	3	m	0	3	2017	129	4.297503029375593
731	9	m	0	2	2017	129	6.391807026514761
736	2	f	2	2	2017	129	6.090627430333563
737	1	m	2	3	2017	129	4.443876206739664
738	0	m	1	1	2017	129	3.257773946623341
745	0	m	0	1	2017	129	1.9073819500042222
758	3	f	1	2	2017	129	5.055244885970166
763	13	f	1	1	2017	129	12.448547095789518
765	10	m	2	1	2017	129	8.70313190389376
771	6	m	1	1	2017	129	5.36258577079479
774	2	f	1	2	2017	129	4.25620799069218
776	11	f	1	3	2017	129	10.043278798048258
777	5	f	2	2	2017	129	6.87394806792427
783	6	m	2	1	2017	129	5.41931527740032
787	0	m	1	1	2017	129	2.814718993747059
788	4	m	1	3	2017	129	NA
789	6	m	1	1	2017	129	6.976638918208624
793	9	m	1	3	2017	129	8.716206729575257
797	2	m	1	1	2017	129	4.147278319531503
799	1	m	0	2	2017	129	4.494006886880563
823	5	m	1	2	2017	129	5.626465189757656
825	11	m	1	3	2017	129	9.245863733575153
827	7	m	2	1	2017	129	7.640454721446951
833	0	m	2	3	2017	129	3.010708264555852
841	6	m	0	3	2017	129	4.790879999628128
842	1	m	2	1	2017	129	4.860921044382864
844	7	m	2	1	2017	129	7.327421437538101
860	10	m	0	1	2017	129	8.112203251178084
862	6	f	1	1	2017	129	7.122771812448011
864	0	f	0	3	2017	129	3.3467861347929024
871	3	f	1	3	2017	129	6.282293749146085
872	13	m	1	1	2017	129	10.276758276831753
873	1	f	0	3	2017	129	6.334640005549734
881	0	f	0	3	2017	129	3.2127587337391494
886	4	m	0	2	2017	129	5.491641477445886
896	6	f	1	3	2017	129	6.925313486571255
903	4	f	0	3	2017	129	7.577976626929322
5	7	m	0	1	2018	141	5.8207898657054935
11	0	f	0	3	2018	141	3.845199544712282
12	0	f	2	2	2018	141	3.256815341070859
13	5	m	1	1	2018	141	6.132800070675361
14	1	f	0	2	2018	141	3.837908391818976
15	3	f	2	2	2018	141	6.063312327886794
17	7	f	1	1	2018	141	NA
19	6	f	2	1	2018	141	7.152272236911683
20	1	f	2	1	2018	141	4.233926899342066
21	14	m	1	1	2018	141	11.06556693356953
26	5	m	0	2	2018	141	5.48838178461326
31	4	m	1	1	2018	141	3.5534793555951643
36	9	f	0	1	2018	141	9.086489008272386
40	5	m	1	3	2018	141	5.793766651463889
51	2	f	2	2	2018	141	4.249554198007712
52	5	m	0	1	2018	141	5.472959908235732
57	8	f	1	2	2018	141	8.453881921201969
66	4	f	0	2	2018	141	5.77210636721413
69	1	f	2	2	2018	141	NA
70	8	f	0	1	2018	141	7.959096293504045
71	1	f	0	3	2018	141	4.7876549508310955
76	2	f	2	2	2018	141	NA
78	3	m	2	1	2018	141	4.010301461152035
88	4	m	0	2	2018	141	4.626441540992491
89	2	m	0	3	2018	141	2.770168430488912
90	1	m	1	3	2018	141	3.341908369087956
96	3	f	1	3	2018	141	4.1654225243689655
109	2	f	2	2	2018	141	3.7960966630073276
114	14	m	2	2	2018	141	10.235963796161023
131	14	m	2	3	2018	141	10.475820389220964
133	10	m	2	1	2018	141	8.291829711952385
141	6	f	2	1	2018	141	7.801507302944602
142	7	f	1	2	2018	141	7.286114766359738
145	1	m	0	2	2018	141	4.239254486855724
147	5	f	2	1	2018	141	6.9017538480708875
151	11	m	0	1	2018	141	8.911007767384552
164	12	f	1	1	2018	141	10.414242656301132
172	4	f	0	1	2018	141	5.947630843146414
175	9	f	1	1	2018	141	9.88309548438449
179	0	m	1	1	2018	141	2.962752892703756
180	0	m	1	2	2018	141	3.0069157196305287
188	3	f	0	1	2018	141	4.987937957029064
192	8	f	1	3	2018	141	8.763498739791194
196	1	f	1	3	2018	141	4.47593616200631
212	3	m	0	2	2018	141	NA
213	2	f	0	2	2018	141	5.225406014232966
216	11	m	0	3	2018	141	7.686607014545589
217	7	f	0	3	2018	141	8.33234632096609
219	7	m	2	1	2018	141	6.397907234002213
220	9	f	0	1	2018	141	11.132371984766129
221	12	f	1	1	2018	141	10.663046795179033
226	5	f	2	2	2018	141	6.3809418616714915
229	1	f	1	1	2018	141	4.970725211618225
237	9	m	2	1	2018	141	NA
239	6	m	2	2	2018	141	7.066839398091624
240	6	f	2	2	2018	141	7.167156467155088
242	6	f	0	3	2018	141	7.38973823504604
257	10	m	2	3	2018	141	7.933498705354934
263	13	m	1	1	2018	141	9.083272717727535
266	2	m	2	3	2018	141	4.714129803451592
275	9	m	2	1	2018	141	6.87994119687417
281	4	m	1	1	2018	141	4.681204562617351
282	5	f	0	2	2018	141	6.858418542692844
287	2	m	1	2	2018	141	4.7351344882081055
290	2	f	1	2	2018	141	5.1962521690019265
291	12	f	0	1	2018	141	10.402258712883325
293	1	f	1	3	2018	141	3.494344885400678
296	12	f	1	1	2018	141	10.769915988634732
